Date,Actual,Predicted,Error
2018-04-04,325.0,302.81122,22.188782
2018-04-05,331.0,307.42703,23.572968
2018-04-08,340.0,316.45892,23.541077
2018-04-09,335.0,326.359,8.640991
2018-04-10,334.0,328.9484,5.051605
2018-04-11,335.0,324.83313,10.16687
2018-04-12,337.0,325.3863,11.6137085
2018-04-15,340.0,328.2237,11.776306
2018-04-16,338.0,328.80258,9.197418
2018-04-17,337.0,330.76355,6.23645
2018-04-18,345.0,331.2312,13.768799
2018-04-19,351.0,334.7131,16.286896
2018-04-22,369.00003,340.38104,28.618988
2018-04-23,360.0,351.27008,8.729919
2018-04-24,359.0,358.05923,0.9407654
2018-04-25,352.0,351.89346,0.106536865
2018-04-26,348.00003,350.0988,-2.098755
2018-04-29,344.0,345.28955,-1.2895508
2018-05-02,341.0,337.22894,3.7710571
2018-05-03,346.0,333.14282,12.857178
2018-05-06,343.0,337.59732,5.4026794
2018-05-07,343.0,337.54514,5.4548645
2018-05-08,343.0,335.29498,7.705017
2018-05-09,344.0,334.5809,9.419098
2018-05-10,343.0,335.74252,7.257477
2018-05-14,341.0,333.70786,7.292145
2018-05-15,339.0,332.91357,6.086426
2018-05-16,341.0,332.01187,8.988129
2018-05-17,339.0,332.5626,6.4374084
2018-05-20,340.0,332.83505,7.1649475
2018-05-21,340.0,334.62506,5.374939
2018-05-22,337.0,331.9345,5.0654907
2018-05-23,334.0,329.37244,4.6275635
2018-05-24,335.0,328.7219,6.2781067
2018-05-27,332.0,327.87823,4.121765
2018-05-28,340.0,325.0744,14.925598
2018-05-29,337.0,326.5104,10.4895935
2018-05-30,340.0,327.7824,12.21759
2018-05-31,339.0,328.90753,10.092468
2018-06-03,330.0,329.5588,0.44119263
2018-06-04,329.0,325.339,3.6610107
2018-06-06,336.0,322.13818,13.861816
2018-06-07,327.0,326.63303,0.36697388
2018-06-10,317.0,323.10358,-6.1035767
2018-06-11,323.0,314.55267,8.447327
2018-06-12,320.0,312.48383,7.5161743
2018-06-13,318.0,310.8991,7.100891
2018-06-14,321.0,310.69696,10.30304
2018-06-17,320.0,313.0171,6.98291
2018-06-18,320.0,311.67813,8.321869
2018-06-19,316.0,309.61255,6.387451
2018-06-20,312.0,311.1958,0.8041992
2018-06-21,310.0,305.2926,4.7073975
2018-06-24,314.0,301.4487,12.5513
2018-06-25,313.0,301.06436,11.935638
2018-06-26,311.0,303.28516,7.7148438
2018-06-27,311.0,302.60757,8.392426
2018-06-28,312.0,302.18875,9.811249
2018-07-01,305.0,301.05725,3.942749
2018-07-02,305.0,298.64755,6.3524475
2018-07-03,305.0,295.76556,9.234436
2018-07-04,309.0,294.39557,14.604431
2018-07-05,318.0,295.0149,22.985107
2018-07-08,316.0,304.76486,11.235138
2018-07-09,310.0,307.7633,2.2366943
2018-07-10,313.0,304.37488,8.625122
2018-07-11,312.0,304.58292,7.4170837
2018-07-12,310.0,302.69568,7.3043213
2018-07-15,311.0,301.10678,9.893219
2018-07-16,314.0,299.19415,14.805847
2018-07-17,315.0,299.7529,15.247101
2018-07-18,317.0,304.48526,12.51474
2018-07-19,315.0,305.97025,9.029755
2018-07-22,314.0,305.41437,8.585632
2018-07-23,313.0,303.3766,9.623413
2018-07-24,313.0,302.45328,10.546722
2018-07-25,314.0,302.66013,11.339874
2018-07-26,315.0,304.3036,10.696411
2018-07-29,318.0,305.66647,12.333527
2018-07-30,319.0,308.3502,10.649811
2018-07-31,321.0,309.31326,11.686737
2018-08-01,322.0,311.64832,10.351685
2018-08-02,327.0,312.25555,14.744446
2018-08-05,328.0,316.0999,11.900085
2018-08-06,326.0,319.411,6.5889893
2018-08-07,326.0,317.3311,8.668915
2018-08-08,325.0,316.26007,8.739929
2018-08-09,325.0,316.9194,8.080597
2018-08-12,320.0,315.57803,4.4219666
2018-08-13,317.0,310.87003,6.1299744
2018-08-14,324.0,306.5044,17.495605
2018-08-15,339.0,309.77585,29.224152
2018-08-16,340.0,320.42654,19.573456
2018-08-19,338.0,329.93176,8.068237
2018-08-20,335.0,333.04715,1.9528503
2018-08-21,333.0,332.5283,0.4717102
2018-08-22,344.0,330.79758,13.202423
2018-08-23,335.0,331.72614,3.2738647
2018-08-26,333.0,327.6033,5.396698
2018-08-28,333.0,326.89703,6.1029663
2018-08-29,331.0,322.98947,8.010529
2018-08-30,334.0,320.99936,13.000641
2018-09-02,340.0,321.9821,18.017914
2018-09-03,342.0,326.8179,15.182098
2018-09-04,344.0,329.94745,14.052551
2018-09-05,356.00003,334.278,21.722015
2018-09-06,352.0,340.15076,11.849243
2018-09-09,346.0,345.6421,0.35791016
2018-09-10,342.0,341.81088,0.18911743
2018-09-11,345.0,335.47296,9.527039
2018-09-12,352.0,333.44907,18.550934
2018-09-13,359.0,337.3491,21.65091
2018-09-16,367.00003,343.93524,23.064789
2018-09-17,360.0,354.526,5.473999
2018-09-18,359.0,358.56158,0.43841553
2018-09-20,359.0,353.78134,5.2186584
2018-09-23,361.00003,348.5599,12.4401245
2018-09-25,371.0,350.19022,20.809784
2018-09-26,365.0,356.36722,8.632782
2018-09-27,365.0,361.62827,3.3717346
2018-09-30,361.00003,360.16202,0.8380127
2018-10-01,352.0,355.5993,-3.5993042
2018-10-02,353.0,348.38672,4.6132812
2018-10-03,347.0,345.71277,1.2872314
2018-10-04,348.00003,340.02704,7.972992
2018-10-07,344.0,340.05582,3.9441833
2018-10-08,349.00003,339.2229,9.77713
2018-10-09,347.0,341.6393,5.3606873
2018-10-10,347.0,338.978,8.022003
2018-10-11,350.00003,336.23703,13.7630005
2018-10-14,357.0,338.7154,18.284607
2018-10-15,354.00003,346.4328,7.56723
2018-10-21,355.00003,348.7842,6.2158203
2018-10-22,355.00003,349.54465,5.4553833
2018-10-23,358.0,347.78995,10.2100525
2018-10-24,358.0,346.59628,11.403717
2018-10-25,357.0,345.31586,11.684143
2018-10-28,353.0,345.33984,7.6601562
2018-10-29,350.00003,343.7622,6.2378235
2018-10-30,352.0,342.37607,9.623932
2018-10-31,352.0,342.8353,9.164703
2018-11-01,352.0,346.4314,5.5686035
2018-11-04,348.00003,344.67877,3.3212585
2018-11-05,349.00003,340.97507,8.024963
2018-11-06,354.00003,340.40503,13.595001
2018-11-11,352.0,343.77145,8.228546
2018-11-12,348.00003,345.22137,2.778656
2018-11-13,349.00003,342.35635,6.6436768
2018-11-14,350.00003,342.18097,7.8190613
2018-11-15,349.00003,342.14316,6.8568726
2018-11-18,345.0,342.66803,2.3319702
2018-11-19,346.0,339.02496,6.9750366
2018-11-20,347.0,342.14224,4.8577576
2018-11-21,343.0,343.31845,-0.31845093
2018-11-22,344.0,341.42502,2.5749817
2018-11-25,341.0,336.2117,4.7882996
2018-11-26,339.0,335.29492,3.7050781
2018-11-27,340.0,331.85464,8.145355
2018-11-28,340.0,329.9911,10.008911
2018-11-29,338.0,330.3544,7.6455994
2018-12-02,333.0,327.77832,5.2216797
2018-12-03,330.0,323.43668,6.563324
2018-12-04,334.0,320.90475,13.095245
2018-12-05,329.0,321.23132,7.7686768
2018-12-06,327.0,323.43958,3.5604248
2018-12-09,335.0,320.087,14.912994
2018-12-10,335.0,321.68787,13.312134
2018-12-11,336.0,323.96265,12.0373535
2018-12-12,337.0,325.91342,11.086578
2018-12-13,338.0,328.76315,9.236847
2018-12-16,344.0,328.8117,15.188293
2018-12-17,355.00003,333.74457,21.255463
2018-12-18,344.0,339.99652,4.003479
2018-12-19,343.0,336.8868,6.1131897
2018-12-20,349.00003,331.87546,17.124573
2018-12-23,357.0,336.54202,20.457977
2018-12-24,357.0,345.886,11.114014
2018-12-25,353.0,349.63428,3.3657227
2018-12-26,362.00003,345.84897,16.151062
2018-12-27,359.0,348.70023,10.299774
2018-12-30,351.0,350.19357,0.806427
2018-12-31,349.00003,347.74622,1.2538147
2019-01-01,346.0,342.5795,3.4205017
2019-01-02,345.0,338.34335,6.6566467
2019-01-03,345.0,337.1051,7.8948975
2019-01-06,344.0,335.28122,8.7187805
2019-01-07,346.0,337.90997,8.090027
2019-01-08,349.00003,338.58975,10.410278
2019-01-09,348.00003,341.1259,6.8741455
2019-01-10,350.00003,339.60196,10.398071
2019-01-13,349.00003,339.95346,9.04657
2019-01-14,350.00003,338.75858,11.241455
2019-01-15,350.00003,338.2276,11.77243
2019-01-16,350.00003,339.3828,10.617218
2019-01-17,345.0,341.22702,3.7729797
2019-01-20,345.0,339.54755,5.4524536
2019-01-21,342.0,337.07065,4.929352
2019-01-22,343.0,335.62796,7.37204
2019-01-23,343.0,333.54633,9.453674
2019-01-24,342.0,334.2989,7.701111
2019-01-27,339.0,332.6812,6.3187866
2019-01-28,342.0,330.4688,11.531189
2019-01-29,341.0,330.66696,10.333038
2019-01-30,339.0,331.47333,7.5266724
2019-01-31,339.0,330.6916,8.308411
2019-02-03,338.0,331.6184,6.381592
2019-02-04,339.0,329.8766,9.123413
2019-02-05,338.0,330.26437,7.735626
2019-02-06,335.0,329.9756,5.024414
2019-02-07,334.0,331.8734,2.126587
2019-02-10,332.0,325.76358,6.2364197
2019-02-11,332.0,326.27982,5.7201843
2019-02-12,332.0,324.1408,7.859192
2019-02-13,329.0,323.1324,5.8676147
2019-02-14,330.0,321.40378,8.596222
2019-02-17,330.0,322.82227,7.1777344
2019-02-18,329.0,325.28113,3.718872
2019-02-19,333.0,323.77606,9.223938
2019-02-20,329.0,323.9724,5.027588
2019-02-21,333.0,324.51785,8.482147
2019-02-24,330.0,323.41617,6.583832
2019-02-25,331.0,321.6529,9.347107
2019-02-26,332.0,322.00403,9.995972
2019-02-27,333.0,323.80585,9.194153
2019-03-03,294.0,323.58884,-29.588837
2019-03-05,292.0,296.82135,-4.82135
2019-03-06,292.0,284.22528,7.774719
2019-03-07,294.0,280.97333,13.026672
2019-03-10,294.0,281.14618,12.853821
2019-03-11,298.0,283.56763,14.432373
2019-03-12,305.0,288.88104,16.118958
2019-03-13,303.0,293.14835,9.851654
2019-03-14,302.0,293.22614,8.773865
2019-03-17,302.0,290.2841,11.715912
2019-03-18,301.0,290.5523,10.447693
2019-03-19,298.0,291.95886,6.0411377
2019-03-21,296.0,290.3897,5.6102905
2019-03-24,293.0,287.2705,5.729492
2019-03-25,294.0,287.80164,6.1983643
2019-03-26,294.0,286.3318,7.668213
2019-03-27,294.0,285.5316,8.468414
2019-03-28,294.0,285.19644,8.803558
2019-03-31,295.0,284.4164,10.583588
2019-04-01,297.0,284.31516,12.684845
2019-04-02,302.0,284.94724,17.052765
2019-04-03,305.0,289.03912,15.960876
2019-04-04,304.0,291.71283,12.28717
2019-04-07,309.0,293.841,15.158997
2019-04-08,316.0,296.44223,19.55777
2019-04-09,311.0,302.7754,8.224609
2019-04-10,312.0,302.37122,9.628784
2019-04-11,315.0,302.1268,12.873199
2019-04-15,318.0,303.77414,14.225861
2019-04-16,326.0,306.46646,19.533539
2019-04-17,338.0,310.4198,27.5802
2019-04-18,350.00003,322.27335,27.726685
2019-04-21,348.00003,334.53683,13.463196
2019-04-22,342.0,340.72025,1.2797546
2019-04-23,346.0,340.05185,5.9481506
2019-04-24,354.00003,340.96448,13.035553
2019-04-25,388.00003,337.59656,50.403473
2019-04-28,395.00003,352.89865,42.10138
2019-04-29,389.0,384.26358,4.7364197
2019-04-30,390.0,387.67667,2.3233337
2019-05-02,385.0,382.79126,2.2087402
2019-05-05,379.0,376.5072,2.4927979
2019-05-06,388.00003,371.7937,16.20633
2019-05-07,389.0,375.94995,13.050049
2019-05-08,388.00003,380.4229,7.577118
2019-05-09,388.00003,380.4163,7.58374
2019-05-12,390.0,378.43292,11.567078
2019-05-13,386.00003,384.73447,1.265564
2019-05-14,416.0,382.43646,33.563538
2019-05-15,438.00003,379.54114,58.458893
2019-05-16,421.0,423.45615,-2.4561462
2019-05-19,422.0,431.32526,-9.325256
2019-05-20,418.00003,425.6651,-7.6650696
2019-05-21,418.00003,420.75116,-2.7511292
2019-05-22,424.0,415.52216,8.477844
2019-05-23,431.00003,412.5036,18.49643
2019-05-26,425.00003,421.25833,3.7416992
2019-05-27,422.0,425.20493,-3.2049255
2019-05-28,421.0,417.80634,3.1936646
2019-05-29,424.0,419.474,4.526001
2019-05-30,428.0,411.93268,16.067322
2019-06-02,422.0,417.0584,4.9415894
2019-06-03,414.00003,422.02438,-8.024353
2019-06-04,416.0,414.4295,1.5704956
2019-06-06,413.00003,411.13354,1.8664856
2019-06-10,412.00003,407.44214,4.557892
2019-06-11,416.0,402.21167,13.78833
2019-06-12,415.0,402.65524,12.344757
2019-06-13,411.0,409.0353,1.9646912
2019-06-16,404.0,403.9966,0.0033874512
2019-06-17,403.0,399.0736,3.9263916
2019-06-18,402.0,397.06345,4.936554
2019-06-19,404.0,398.55786,5.4421387
2019-06-20,406.00003,397.54266,8.457367
2019-06-23,405.00003,397.50977,7.490265
2019-06-24,411.0,394.90027,16.099731
2019-06-25,416.0,395.9629,20.03711
2019-06-26,413.00003,406.2221,6.7779236
2019-06-27,413.00003,409.36447,3.635559
2019-06-30,407.00003,405.5982,1.401825
2019-07-01,405.00003,403.25143,1.7485962
2019-07-02,410.0,397.80884,12.191162
2019-07-03,414.00003,398.19592,15.804108
2019-07-04,411.0,401.2015,9.798492
2019-07-07,408.0,403.53357,4.4664307
2019-07-08,406.00003,399.52798,6.472046
2019-07-09,405.00003,397.8483,7.1517334
2019-07-10,407.00003,396.19537,10.804657
2019-07-11,405.00003,396.0079,8.992126
2019-07-14,406.00003,398.26996,7.730072
2019-07-15,406.00003,400.85886,5.1411743
2019-07-16,409.0,398.2033,10.796692
2019-07-17,417.0,405.9364,11.063599
2019-07-18,418.00003,403.32925,14.670776
2019-07-21,414.00003,408.79816,5.201874
2019-07-22,416.0,408.94662,7.0533752
2019-07-23,435.0,409.09613,25.90387
2019-07-24,433.00003,409.02637,23.973663
2019-07-25,430.0,425.89713,4.1028748
2019-07-28,425.00003,424.13925,0.8607788
2019-07-29,427.00003,416.59766,10.402374
2019-07-30,429.0,423.14957,5.8504333
2019-07-31,431.00003,421.70734,9.292694
2019-08-01,430.0,419.45355,10.546448
2019-08-04,437.00003,424.44098,12.5590515
2019-08-05,433.00003,425.0938,7.9062195
2019-08-06,432.00003,429.48398,2.5160522
2019-08-07,435.0,410.2012,24.798798
2019-08-08,431.00003,433.75488,-2.7548523
2019-08-11,430.0,431.82846,-1.8284607
2019-08-12,431.00003,427.25174,3.748291
2019-08-13,428.0,425.98203,2.0179749
2019-08-14,429.0,421.7416,7.2583923
2019-08-15,430.0,419.16632,10.833679
2019-08-18,430.0,418.56793,11.432068
2019-08-19,431.00003,421.69998,9.300049
2019-08-20,427.00003,424.36777,2.6322632
2019-08-21,429.0,426.53503,2.4649658
2019-08-22,428.0,424.27814,3.7218628
2019-08-25,427.00003,423.5798,3.420227
2019-08-26,425.00003,421.1973,3.8027344
2019-08-27,426.00003,421.1449,4.855133
2019-08-28,425.00003,418.31613,6.683899
2019-08-29,426.00003,416.49606,9.503967
2019-09-01,421.0,420.0906,0.9093933
2019-09-02,417.0,419.72696,-2.7269592
2019-09-03,424.0,413.56516,10.434845
2019-09-04,426.00003,415.29617,10.703857
2019-09-05,425.00003,420.48453,4.515503
2019-09-08,422.0,419.84723,2.152771
2019-09-09,418.00003,417.87823,0.121795654
2019-09-10,418.00003,414.1025,3.897522
2019-09-11,418.00003,410.6056,7.3944397
2019-09-12,416.0,411.7731,4.226898
2019-09-15,413.00003,409.4883,3.5117188
2019-09-16,408.0,408.47177,-0.47177124
2019-09-17,418.00003,404.16354,13.836487
2019-09-18,423.0,404.4446,18.55539
2019-09-19,419.00003,412.60703,6.3930054
2019-09-22,414.00003,416.16687,-2.1668396
2019-09-23,414.00003,407.122,6.8780212
2019-09-24,412.00003,406.46524,5.53479
2019-09-25,412.00003,404.81674,7.1832886
2019-09-26,410.0,402.1608,7.839203
2019-09-29,418.00003,403.7081,14.291931
2019-09-30,415.0,406.97125,8.028748
2019-10-01,417.0,407.43967,9.560333
2019-10-02,411.0,406.90564,4.0943604
2019-10-03,416.0,406.1323,9.867706
2019-10-10,415.0,406.85904,8.140961
2019-10-14,410.0,403.99164,6.008362
2019-10-15,413.00003,401.90668,11.093353
2019-10-20,413.00003,402.66882,10.331207
2019-10-21,412.00003,407.36426,4.6357727
2019-10-22,411.0,405.96704,5.032959
2019-10-23,413.00003,404.75967,8.240356
2019-10-24,414.00003,406.00534,7.99469
2019-10-31,413.00003,406.0771,6.922943
